# fields
key,value
document_type,large-knowledge-graph
version,1.0.0
generated,true
benchmark_size_class,large
benchmark_profile,graph-relational

# table:nodes
id,kind,label,community,weight
NODE-00196-v2,source-32-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00197-v2,source-33-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00198-v2,source-34-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00199-v2,source-35-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00200-v2,source-36-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00201-v2,source-37-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00202-v2,source-38-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00203-v2,source-39-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00204-v2,source-40-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00205-v2,source-0-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00206-v2,source-1-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00207-v2,source-2-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00208-v2,source-3-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00209-v2,source-4-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00210-v2,source-5-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00211-v2,source-6-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00212-v2,source-7-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00213-v2,source-8-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00214-v2,source-9-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00215-v2,source-10-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00216-v2,source-11-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00217-v2,source-12-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00218-v2,source-13-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00219-v2,source-14-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00220-v2,source-15-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00221-v2,source-16-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00222-v2,source-17-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00223-v2,source-18-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00224-v2,source-19-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00225-v2,source-20-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00226-v2,source-21-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00227-v2,source-22-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00228-v2,source-23-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00229-v2,source-24-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00230-v2,source-25-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00231-v2,source-26-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00232-v2,source-27-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00233-v2,source-28-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00234-v2,source-29-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00235-v2,source-30-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00236-v2,source-31-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00237-v2,source-32-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00238-v2,source-33-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00239-v2,source-34-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00240-v2,source-35-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00241-v2,source-36-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00242-v2,source-37-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00243-v2,source-38-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00244-v2,source-39-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00245-v2,source-40-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00246-v2,source-0-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00247-v2,source-1-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00248-v2,source-2-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00249-v2,source-3-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00250-v2,source-4-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00251-v2,source-5-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00252-v2,source-6-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00253-v2,source-7-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00254-v2,source-8-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00255-v2,source-9-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00256-v2,source-10-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00257-v2,source-11-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00258-v2,source-12-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00259-v2,source-13-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00260-v2,source-14-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00261-v2,source-15-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00262-v2,source-16-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00263-v2,source-17-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00264-v2,source-18-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00265-v2,source-19-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00266-v2,source-20-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00267-v2,source-21-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00268-v2,source-22-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00269-v2,source-23-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00270-v2,source-24-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00271-v2,source-25-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00272-v2,source-26-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00273-v2,source-27-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00274-v2,source-28-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00275-v2,source-29-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00276-v2,source-30-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00277-v2,source-31-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00278-v2,source-32-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00279-v2,source-33-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00280-v2,source-34-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00281-v2,source-35-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00282-v2,source-36-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00283-v2,source-37-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00284-v2,source-38-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00285-v2,source-39-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00286-v2,source-40-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00287-v2,source-0-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00288-v2,source-1-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00289-v2,source-2-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00290-v2,source-3-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00291-v2,source-4-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00292-v2,source-5-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00293-v2,source-6-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00294-v2,source-7-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00295-v2,source-8-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00296-v2,source-9-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00297-v2,source-10-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00298-v2,source-11-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00299-v2,source-12-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00300-v2,source-13-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00301-v2,source-14-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00302-v2,source-15-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00303-v2,source-16-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00304-v2,source-17-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00305-v2,source-18-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00306-v2,source-19-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00307-v2,source-20-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00308-v2,source-21-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00309-v2,source-22-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00310-v2,source-23-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00311-v2,source-24-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00312-v2,source-25-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00313-v2,source-26-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00314-v2,source-27-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00315-v2,source-28-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00316-v2,source-29-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00317-v2,source-30-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00318-v2,source-31-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00319-v2,source-32-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00320-v2,source-33-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00321-v2,source-34-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00322-v2,source-35-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00323-v2,source-36-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00324-v2,source-37-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00325-v2,source-38-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00326-v2,source-39-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00327-v2,source-40-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00328-v2,source-0-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00329-v2,source-1-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00330-v2,source-2-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00331-v2,source-3-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00332-v2,source-4-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00333-v2,source-5-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00334-v2,source-6-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00335-v2,source-7-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00336-v2,source-8-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00337-v2,source-9-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00338-v2,source-10-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00339-v2,source-11-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00340-v2,source-12-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00341-v2,source-13-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00342-v2,source-14-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00343-v2,source-15-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00344-v2,source-16-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00345-v2,source-17-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00346-v2,source-18-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00347-v2,source-19-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00348-v2,source-20-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00349-v2,source-21-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00350-v2,source-22-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00351-v2,source-23-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00352-v2,source-24-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00353-v2,source-25-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00354-v2,source-26-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00355-v2,source-27-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00356-v2,source-28-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00357-v2,source-29-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00358-v2,source-30-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00359-v2,source-31-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00360-v2,source-32-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00361-v2,source-33-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00362-v2,source-34-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00363-v2,source-35-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00364-v2,source-36-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00365-v2,source-37-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00366-v2,source-38-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00367-v2,source-39-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00368-v2,source-40-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00369-v2,source-0-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00370-v2,source-1-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00371-v2,source-2-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00372-v2,source-3-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00373-v2,source-4-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00374-v2,source-5-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00375-v2,source-6-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00376-v2,source-7-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00377-v2,source-8-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00378-v2,source-9-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00379-v2,source-10-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00380-v2,source-11-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00381-v2,source-12-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00382-v2,source-13-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00383-v2,source-14-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00384-v2,source-15-v2,low-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00385-v2,source-16-v2,medium-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
NODE-00386-v2,source-17-v2,high-v2,Synthetic annotation for graph-oriented benchmark coverage.-v2
